musteri_yasi,sehir,cinsiyet,aylik_gelir,toplam_harcama,siparis_sayisi,ortalama_sepet,musteri_id,churn
66.0,Sehir_11,Kadin,27407.66799788241,10833.665028355721,31.0,259.21435904053817,USR002993,1
61.0,Sehir_101,Erkek,36149.69736342696,5065.358291062007,15.0,461.3893397032502,USR002994,0
53.0,Sehir_54,Erkek,23943.841462035783,6447.721938937959,26.0,393.7693192370464,USR002995,1
35.0,Sehir_86,Erkek,47341.64746830015,5482.608176883961,40.0,37.85304263341237,USR002996,0
37.0,Sehir_40,Erkek,52362.77478043629,995.9201042870001,,226.12467204696935,USR002997,0
42.0,Sehir_15,Erkek,206522.6351918458,,,277.8992584600206,USR002998,0
55.0,Sehir_21,Kadin,45367.534245249175,15168.039572705304,25.0,319.8302964879281,USR002999,0
62.0,Sehir_77,Kadin,7865.220695724282,8787.895643377507,,530.5917379594744,USR003000,0
56.0,Sehir_85,Kadin,92080.20453524578,,,830.3488855621306,USR003001,0
71.0,Sehir_32,Erkek,30850.353461504114,2427.277228931012,27.0,18.823146673677286,USR003002,1
,Sehir_42,Erkek,181596.10385014367,,2.0,395.6609539449249,USR003003,1
58.0,Sehir_113,Kadin,117799.53019152152,9505.47088839308,6.0,360.4379180400069,USR003004,0
39.0,Sehir_102,Kadin,24240.646073633103,10856.509926070901,33.0,322.9265316991021,USR003005,0
52.0,Sehir_49,Kadin,64700.37180660258,,,431.44093180432196,USR003006,0
42.0,Sehir_28,Kadin,22580.36227863986,16701.22918938064,,372.4683110869222,USR003007,1
53.0,Sehir_36,Kadin,36393.76184785347,10915.948974789004,12.0,295.78490365418185,USR003008,1
64.0,Sehir_64,Kadin,62366.76819276565,636.9737636748341,,354.3863995789415,USR003009,1
39.0,Sehir_68,Belirtmek istemiyorum,88468.35220495512,7044.122621061015,,433.4849997099604,USR003010,1
46.0,Sehir_22,Kadin,74322.17683653218,3070.97436718483,24.0,419.2206896771893,USR003011,1
20.0,Sehir_7,Kadin,38560.808102898474,4703.264320158579,19.0,378.29484614295285,USR003012,1
59.0,Sehir_59,Erkek,264802.3877176565,,24.0,262.48285583707775,USR003013,0
45.0,Sehir_95,Erkek,27118.832040625366,13352.066080100973,34.0,772.8714324837604,USR003014,0
44.0,Sehir_18,Erkek,10039.06734132623,67112.90683408381,40.0,403.9269966782374,USR003015,0
48.0,Sehir_49,Kadin,11710.493086170673,11137.001243014432,9.0,464.36948410042055,USR003016,0
30.0,Sehir_19,Kadin,118090.45576953521,,17.0,273.82963207084174,USR003017,0
52.0,Sehir_29,Erkek,34155.45757611795,11415.361699542143,6.0,378.4360541244306,USR003018,0
60.0,Sehir_73,Kadin,41243.38430613914,6415.251295299639,,377.24121152008104,USR003019,0
,Sehir_34,Erkek,23528.809749504602,2161.991265745028,20.0,63.20753173777007,USR003020,0
25.0,Sehir_31,Erkek,25281.748635094686,12386.328433651202,13.0,242.50088594806329,USR003021,0
40.0,Sehir_119,Kadin,19347.59325703116,23288.56330458042,10.0,239.72849706268326,USR003022,1
29.0,Sehir_20,Erkek,52940.32689931414,3632.977437349113,4.0,259.93148505231864,USR003023,1
39.0,Sehir_22,Erkek,33593.77516932524,1127.23231327574,24.0,189.5241297258368,USR003024,0
53.0,Sehir_111,Kadin,51431.407322709965,724.8707133570457,38.0,356.5784054451418,USR003025,0
24.0,Sehir_66,Erkek,47645.84506168823,3645.2414646615575,16.0,559.6037920847613,USR003026,1
60.0,Sehir_5,Kadin,25830.13243084756,6723.713176144426,20.0,369.57330496010843,USR003027,0
30.0,Sehir_50,Belirtmek istemiyorum,11305.170876883047,4362.468403069371,32.0,172.80943164921266,USR003028,0
68.0,Sehir_67,Kadin,10544.50682491607,3569.0741121786496,18.0,195.36441452016038,USR003029,1
59.0,Sehir_30,Kadin,408938.99742716167,16018.177218848943,37.0,293.4423276185763,USR003030,0
33.0,Sehir_65,Erkek,118484.6571371362,14120.617683419592,16.0,137.65902281570519,USR003031,1
50.0,Sehir_77,Kadin,106100.92614148831,10296.013735246584,22.0,395.66856259412873,USR003032,0
24.0,Sehir_30,Erkek,21169.45361531195,21585.678496789624,,552.9648304650169,USR003033,0
23.0,Sehir_97,Erkek,36592.83689597857,3686.4940987141845,,263.61436809011906,USR003034,0
72.0,Sehir_54,Kadin,18914.985417038708,2178.79863262956,29.0,361.4200860168447,USR003035,0
63.0,Sehir_115,Erkek,12712.414616913626,4329.466446675159,20.0,285.65589684931916,USR003036,0
26.0,Sehir_10,Kadin,22674.15897073514,3985.5742111548425,,255.5558223084765,USR003037,0
34.0,Sehir_38,Erkek,104919.4267987244,691.2161986371822,23.0,378.4364101883714,USR003038,1
29.0,Sehir_86,Kadin,71153.6066864175,4210.419782627992,17.0,250.50417543326824,USR003039,0
40.0,Sehir_107,Erkek,16713.325238369478,30510.332210186323,30.0,228.73993212650345,USR003040,1
,Sehir_26,Erkek,28230.187409047718,21184.479992609373,21.0,107.10629271058679,USR003041,0
36.0,Sehir_117,Kadin,66124.75986013647,,,359.68823416079687,USR003042,1
48.0,Sehir_23,Erkek,22999.387953737052,9489.504258009834,11.0,510.0514092429054,USR003043,0
28.0,Sehir_49,Kadin,38702.86842832775,46105.07138890799,3.0,456.0963182813508,USR003044,1
68.0,Sehir_37,Erkek,50085.05592524196,2270.5980323624995,22.0,573.7989996122915,USR003045,1
59.0,Sehir_50,Kadin,49649.5418320126,2545.818411822281,,248.82268179056393,USR003046,1
61.0,Sehir_108,Belirtmek istemiyorum,44503.19850784984,31230.620800767032,4.0,477.62140810600323,USR003047,1
27.0,Sehir_87,Kadin,21526.548385058544,8376.001035743364,40.0,184.6051072231792,USR003048,1
58.0,Sehir_95,Kadin,23370.278161959668,3621.291581109409,1.0,456.38879685918425,USR003049,0
65.0,Sehir_30,Erkek,14662.963720944415,15714.035173816936,28.0,596.6280918485656,USR003050,0
27.0,Sehir_113,Kadin,10414.254015922072,4787.863923605608,23.0,424.7572254668172,USR003051,0
60.0,Sehir_52,Kadin,33130.2157218562,2965.9996521915573,8.0,599.2717425415611,USR003052,1
38.0,Sehir_78,Kadin,69773.36960513002,2868.5955241251313,37.0,260.19020028860217,USR003053,1
62.0,Sehir_83,Kadin,12037.404044299386,11918.644684989717,9.0,329.86534017299317,USR003054,1
45.0,Sehir_79,Kadin,45178.590644415795,10373.176762871548,22.0,212.64744572393582,USR003055,1
63.0,Sehir_72,Kadin,68030.06172824651,50015.89430459685,28.0,355.2184772683145,USR003056,0
26.0,Sehir_57,Erkek,8354.979479421901,5720.965730223756,26.0,390.45107306571344,USR003057,1
40.0,Sehir_77,Kadin,29247.082961971984,5605.035456984799,2.0,353.90525939485923,USR003058,0
33.0,Sehir_108,Kadin,135532.6921074621,45595.314436265646,22.0,278.87915790411256,USR003059,1
32.0,Sehir_46,Kadin,56474.97023032387,26443.777434472206,33.0,276.3926358940452,USR003060,1
35.0,Sehir_61,Erkek,8132.586387148477,9641.94339728453,26.0,401.77558879750586,USR003061,1
39.0,Sehir_21,Kadin,61492.566091611596,1244.8679423887013,36.0,326.10696044747533,USR003062,1
25.0,Sehir_42,Kadin,19966.48834879499,3058.788682736385,39.0,177.2295492246695,USR003063,1
58.0,Sehir_92,Kadin,63135.94540328536,,9.0,65.40709310403395,USR003064,0
49.0,Sehir_76,Erkek,20908.99204303886,8465.396490517429,40.0,260.67672696036846,USR003065,0
65.0,Sehir_25,Erkek,34807.00868470987,4402.776583334201,,142.65968949253073,USR003066,0
58.0,Sehir_65,Erkek,23622.75650614022,55463.80203760296,,224.66450172058984,USR003067,1
26.0,Sehir_97,Erkek,36407.35807780047,1229.3924010999704,,286.5042123509092,USR003068,0
21.0,Sehir_14,Belirtmek istemiyorum,23067.404994816436,2011.0099543380752,11.0,328.0851240664202,USR003069,1
42.0,Sehir_7,Erkek,30368.750261238216,10867.745379975282,32.0,250.09912521286145,USR003070,1
45.0,Sehir_47,Kadin,14178.981817059137,15149.506857035503,23.0,678.6801662242249,USR003071,0
31.0,Sehir_78,Erkek,53773.04919643588,363.3754229854435,,160.83454496030507,USR003072,1
62.0,Sehir_37,Erkek,41782.303470292136,1009.8002409149749,,531.3818686910602,USR003073,1
51.0,Sehir_98,Belirtmek istemiyorum,9964.402397635266,5905.713600951573,8.0,325.61479854607865,USR003074,0
60.0,Sehir_101,Kadin,80364.94303395704,41243.646587622534,,251.37104129891105,USR003075,0
24.0,Sehir_63,Erkek,31538.668149411664,78066.2467302337,35.0,438.1364015586907,USR003076,1
64.0,Sehir_45,Erkek,41332.728261974895,4927.578706489682,27.0,282.06836730974896,USR003077,1
29.0,Sehir_5,Belirtmek istemiyorum,66946.51778700658,6602.631938575375,22.0,228.9552970340846,USR003078,1
43.0,Sehir_98,Belirtmek istemiyorum,47220.99083938886,2968.3487218151286,25.0,618.471485337291,USR003079,0
43.0,Sehir_107,Erkek,92241.23342545638,17323.992681110987,38.0,20.830993059759578,USR003080,1
64.0,Sehir_53,Kadin,28720.418139635105,50728.111399462156,38.0,313.2689261761405,USR003081,1
33.0,Sehir_61,Erkek,83078.68992111013,,28.0,378.5107430741186,USR003082,0
31.0,Sehir_90,Kadin,40068.25661689679,7825.941008171979,,561.2033799766381,USR003083,0
37.0,Sehir_83,Erkek,54508.21698237019,2962.4205124346386,12.0,290.23536532317746,USR003084,1
38.0,Sehir_16,Kadin,50156.497094962804,8183.182439108845,21.0,749.1522866502503,USR003085,1
28.0,Sehir_80,Kadin,97986.42819415308,42486.60145478676,30.0,463.86785920223707,USR003086,1
28.0,Sehir_110,Erkek,64674.99300172592,,9.0,5.093921613170437,USR003087,1
31.0,Sehir_90,Erkek,25479.860014946804,917.3464094605689,25.0,131.94759065486556,USR003088,0
,Sehir_57,Erkek,21741.678482467858,5260.539652592191,,385.5401001187657,USR003089,0
,Sehir_62,Erkek,34898.41465931147,5797.424787690147,34.0,178.42006139646077,USR003090,1
40.0,Sehir_31,Erkek,19769.959095357546,910.9082753143557,35.0,432.17498669625644,USR003091,0
,Sehir_79,Erkek,15650.313675633732,10704.770887342622,8.0,281.94053251027924,USR003092,0
31.0,Sehir_28,Belirtmek istemiyorum,6618.063110078417,14871.554835727979,8.0,170.5960394181964,USR003093,0
69.0,Sehir_41,Erkek,10515.333389671561,75498.73180278792,22.0,205.31159390832272,USR003094,0
60.0,Sehir_31,Kadin,177784.08527018956,,16.0,477.7870407619537,USR003095,1
27.0,Sehir_40,Erkek,21478.330030863646,19469.91470562672,1.0,46.55696841382917,USR003096,1
35.0,Sehir_44,Kadin,166502.93899307633,,28.0,506.7912237748345,USR003097,1
28.0,Sehir_9,Erkek,50137.45842831636,15116.544981726596,37.0,511.18053092118157,USR003098,1
33.0,Sehir_86,Kadin,34898.30650116009,2420.762956119635,36.0,300.2889794308166,USR003099,0
38.0,Sehir_52,Erkek,10932.725466070446,2257.6686366221024,6.0,139.33360357390796,USR003100,1
25.0,Sehir_113,Erkek,36451.39894227095,9105.520006669412,39.0,433.37963136485945,USR003101,1
18.0,Sehir_21,Kadin,165007.63319071487,9029.14711528289,19.0,277.046102423564,USR003102,1
43.0,Sehir_80,Kadin,126261.36908144216,,8.0,122.73234788943952,USR003103,1
57.0,Sehir_21,Kadin,45224.34930261294,38176.07983916572,24.0,636.3710341919092,USR003104,0
35.0,Sehir_65,Erkek,14487.845090970306,5009.533625430848,11.0,217.33800561168235,USR003105,1
,Sehir_58,Erkek,16886.465529310783,835.1063709169977,33.0,129.17736699048794,USR003106,1
,Sehir_53,Kadin,18359.942370098506,6192.735450947024,37.0,392.7576229711357,USR003107,0
69.0,Sehir_78,Kadin,100964.46900397005,14419.374287322029,36.0,339.82288455745027,USR003108,0
31.0,Sehir_99,Kadin,133970.6933790666,12214.186493205552,6.0,572.9282553865066,USR003109,0
48.0,Sehir_38,Erkek,42476.84011776441,12101.28718155501,18.0,292.9219587376449,USR003110,0
61.0,Sehir_101,Erkek,28496.474349846794,48668.47735369153,25.0,294.5065524947471,USR003111,1
21.0,Sehir_22,Kadin,125362.94853934324,2126.5395517022057,,400.28423482942435,USR003112,0
71.0,Sehir_35,Kadin,16599.721005536998,4873.413925987198,27.0,379.9276881832073,USR003113,0
38.0,Sehir_37,Erkek,37852.74056088785,51744.05605097587,33.0,384.5056572355997,USR003114,1
46.0,Sehir_114,Kadin,52594.81394359842,764.4679759750195,17.0,14695.162570585895,USR003115,0
53.0,Sehir_14,Kadin,18210.60715951466,7597.4402729878875,15.0,374.6924442343283,USR003116,1
54.0,Sehir_47,Erkek,21834.9815923886,35408.434671049734,40.0,287.52755515672703,USR003117,1
19.0,Sehir_50,Erkek,20517.01737552047,34780.75519373298,,474.9016395153351,USR003118,0
67.0,Sehir_96,Kadin,112801.11297425604,,3.0,296.01538958156715,USR003119,0
53.0,Sehir_58,Erkek,167962.13089643003,,27.0,470.65254464036866,USR003120,0
74.0,Sehir_116,Kadin,39808.43184312486,2323.3659467669754,39.0,558.164313241783,USR003121,1
44.0,Sehir_88,Kadin,29302.412525382617,42100.39915386769,8.0,248.36886989945907,USR003122,1
52.0,Sehir_84,Erkek,22474.287119264154,1919.7033472753901,32.0,710.6725128003663,USR003123,1
43.0,Sehir_90,Kadin,36366.27273078251,2062.149937956034,24.0,243.10806422366232,USR003124,1
68.0,Sehir_19,Erkek,23384.357592253175,12906.017537984477,25.0,244.191773202232,USR003125,1
65.0,Sehir_53,Erkek,33603.1740114346,4484.501433162581,30.0,430.9986247240719,USR003126,1
69.0,Sehir_70,Kadin,50543.32955654677,10384.151606508178,,416.2343606592112,USR003127,1
46.0,Sehir_25,Kadin,26258.621331332528,13587.703320887458,5.0,360.7722838265021,USR003128,0
63.0,Sehir_14,Erkek,31204.873075186908,68441.29758299615,10.0,472.737663196578,USR003129,1
38.0,Sehir_16,Kadin,31308.234091336763,13636.011855442159,17.0,387.89450637549436,USR003130,1
44.0,Sehir_94,Kadin,28168.208201279624,3857.4392478334466,40.0,659.8612996250224,USR003131,1
61.0,Sehir_78,Kadin,25510.405286996913,18247.53989815812,30.0,342.0161873190419,USR003132,0
22.0,Sehir_33,Kadin,66819.97102944006,2986.612138398228,10.0,221.82595676206574,USR003133,1
58.0,Sehir_88,Erkek,8807.960350140276,24240.65907196801,2.0,267.2436054707444,USR003134,0
,Sehir_83,Erkek,127953.71644016601,,,420.6986572594284,USR003135,1
,Sehir_97,Kadin,40474.343987186665,13103.73495194459,7.0,422.8927529983142,USR003136,0
45.0,Sehir_109,Erkek,59160.77760204874,956.4372925593724,2.0,380.97140478766556,USR003137,1
44.0,Sehir_105,Kadin,64864.919600789624,,20.0,222.57446418937113,USR003138,1
46.0,Sehir_21,Erkek,20610.4327752,1337.143526633815,28.0,516.2972179916073,USR003139,0
46.0,Sehir_92,Erkek,17474.76562607827,65836.19399752855,13.0,640.5485985032417,USR003140,0
41.0,Sehir_47,Erkek,15901.752023211748,2043.080940699006,9.0,354.3837982842932,USR003141,0
43.0,Sehir_48,Erkek,29802.440828535306,19511.742882137733,5.0,621.5907414716191,USR003142,0
50.0,Sehir_77,Erkek,63536.11435662996,,20.0,479.93839946630226,USR003143,0
61.0,Sehir_72,Kadin,22765.246593055293,6075.161674474877,,682.8030761970001,USR003144,1
49.0,Sehir_50,Kadin,59062.13546185534,7679.699470393541,8.0,420.8966135852817,USR003145,1
54.0,Sehir_119,Erkek,5462.506475836889,58252.02375350003,29.0,370.4904613659318,USR003146,1
65.0,Sehir_20,Erkek,26676.71158292356,16340.576298036125,10.0,476.360184946945,USR003147,1
74.0,Sehir_11,Kadin,92384.0749813411,,34.0,284.96225009910904,USR003148,1
24.0,Sehir_3,Erkek,31673.09840361617,38408.65556573142,3.0,411.06760817894576,USR003149,1
58.0,Sehir_97,Kadin,18707.599133410735,3790.1609473198196,10.0,549.6074669929858,USR003150,1
30.0,Sehir_48,Kadin,21472.437657897797,29202.557567291577,1.0,472.9265683578264,USR003151,1
29.0,Sehir_52,Kadin,3221.4342207559043,23898.31215247565,32.0,345.3563512892461,USR003152,1
63.0,Sehir_77,Kadin,16164.26828376542,23573.51784840105,36.0,380.0623391147345,USR003153,1
21.0,Sehir_52,Kadin,84608.76098797549,6727.64177619065,9.0,463.65151719526796,USR003154,0
66.0,Sehir_68,Belirtmek istemiyorum,22786.369027384022,4794.487622886453,23.0,458.6669914684811,USR003155,1
61.0,Sehir_7,Kadin,25043.372744156273,2853.243298759326,15.0,462.5096574692797,USR003156,1
74.0,Sehir_18,Erkek,5622.604391325635,3075.987177458099,3.0,400.9157158129433,USR003157,0
56.0,Sehir_111,Erkek,9851.014911019505,2696.1610819087714,2.0,226.31830408431864,USR003158,1
67.0,Sehir_54,Erkek,94093.0384860447,12584.45138929427,,250.22707042908866,USR003159,1
24.0,Sehir_20,Erkek,59506.16886300063,6161.012587313796,32.0,419.1750147160267,USR003160,0
68.0,Sehir_44,Kadin,12862.209242694193,13598.030393326515,33.0,474.71891292635985,USR003161,0
27.0,Sehir_40,Erkek,21928.492261908315,14551.631888320448,15.0,455.29043360222585,USR003162,1
35.0,Sehir_32,Erkek,35477.7892808928,2271.7204589878547,13.0,248.71749254733953,USR003163,1
25.0,Sehir_35,Erkek,13948.089357856079,2191.3602779427233,39.0,327.32489465260556,USR003164,1
40.0,Sehir_87,Kadin,7307.707508204882,6158.617134616811,22.0,173.85820034206125,USR003165,1
60.0,Sehir_12,Kadin,31972.508080761916,3196.63870380054,6.0,141.28569805927586,USR003166,0
33.0,Sehir_37,Belirtmek istemiyorum,57416.491519160394,2817.2187899336195,24.0,362.2218950489649,USR003167,0
,Sehir_56,Erkek,58307.49106609429,61995.95443747649,26.0,553.7234547053421,USR003168,1
52.0,Sehir_64,Erkek,73144.33123989712,1286.877825935628,28.0,364.9706001057219,USR003169,1
53.0,Sehir_105,Belirtmek istemiyorum,10479.268864212596,91828.43818021633,27.0,636.2203143310539,USR003170,0
71.0,Sehir_110,Kadin,38037.26164469924,11460.385861970433,,325.38440432407066,USR003171,1
42.0,Sehir_35,Kadin,29296.956286921173,26462.553564874856,12.0,354.6825812220344,USR003172,0
37.0,Sehir_64,Kadin,33867.91725516082,22971.26533989908,29.0,201.3489663471277,USR003173,1
74.0,Sehir_2,Erkek,30655.724474984534,16989.50386616905,,297.91340249943676,USR003174,0
49.0,Sehir_74,Kadin,21410.60107128402,59527.76723970831,,171.5092649570885,USR003175,1
53.0,Sehir_18,Kadin,3247.912095193198,2210.77845335804,,118.19940735738481,USR003176,0
34.0,Sehir_8,Kadin,91992.58145825124,6716.657719798515,36.0,174.06030741676403,USR003177,0
30.0,Sehir_80,Kadin,47287.06795683532,2911.9659172269758,6.0,362.7912634949071,USR003178,1
,Sehir_21,Erkek,11076.357601963708,1058.6021207349413,,239.49405796465788,USR003179,1
30.0,Sehir_57,Erkek,53024.286445325226,3664.732623848921,2.0,275.0190773956789,USR003180,0
29.0,Sehir_12,Kadin,25391.15475584432,76654.02036486745,27.0,411.4805854586993,USR003181,0
60.0,Sehir_89,Kadin,25973.242354555452,6580.328605373319,22.0,117.68024412177922,USR003182,0
21.0,Sehir_91,Erkek,19638.91466271204,87572.19833968682,34.0,362.15540881286563,USR003183,0
53.0,Sehir_68,Erkek,55800.84982665572,99011.62991754917,39.0,477.21131539685695,USR003184,1
72.0,Sehir_100,Kadin,19151.592353813216,294830.6599505224,37.0,490.1839236619353,USR003185,0
61.0,Sehir_52,Erkek,15101.241698750722,79745.18342655891,12.0,427.4850574630007,USR003186,1
,Sehir_22,Erkek,89804.99249744217,137277.29886119717,37.0,342.17265947111264,USR003187,1
21.0,Sehir_18,Kadin,31473.300813668593,11970.505751740868,38.0,256.4391655284429,USR003188,0
65.0,Sehir_26,Kadin,32273.795270689643,10657.230707397117,2.0,337.64618701393164,USR003189,1
18.0,Sehir_24,Kadin,63194.42070294417,11542.685594241551,32.0,598.0194841884976,USR003190,0
56.0,Sehir_38,Kadin,21288.67753683769,8103.688809165105,7.0,390.95993038203846,USR003191,0
56.0,Sehir_25,Erkek,24971.175580530682,9697.231992799487,28.0,333.96771945136067,USR003192,1
28.0,Sehir_70,Kadin,46377.61635970457,19982.63805325348,12.0,434.5539151695895,USR003193,1
60.0,Sehir_17,Kadin,10581.875075623284,4633.27191053693,18.0,357.4586373285955,USR003194,0
28.0,Sehir_74,Kadin,43342.07873698187,1551.3036402216535,14.0,383.868942601845,USR003195,1
,Sehir_40,Kadin,19839.512970008156,12535.784044829667,,312.9924267902903,USR003196,1
64.0,Sehir_82,Erkek,71996.88073711673,,,287.7593368887943,USR003197,1
73.0,Sehir_61,Erkek,56237.026950726075,3995.291425240761,40.0,499.4000390294842,USR003198,1
33.0,Sehir_108,Erkek,50596.550730975214,6827.378951376556,36.0,57.447546441094005,USR003199,0
70.0,Sehir_52,Erkek,10041.010957517512,5184.497161803374,18.0,421.79026051223855,USR003200,1
70.0,Sehir_35,Belirtmek istemiyorum,33432.49746294115,30701.01488032818,8.0,278.4870520248098,USR003201,0
61.0,Sehir_70,Erkek,14160.147044162977,6633.64796329398,28.0,64.21813042538952,USR003202,1
25.0,Sehir_79,Kadin,35260.155908306086,32615.390769892074,21.0,203.80858663213778,USR003203,0
35.0,Sehir_52,Erkek,5697.462951376743,10375.675990950118,14.0,344.5930866053197,USR003204,1
56.0,Sehir_67,Erkek,10586.492608548664,7286.40234482055,12.0,365.22188437555866,USR003205,1
74.0,Sehir_56,Erkek,94016.62309673382,9797.32417045369,8.0,461.00066832701685,USR003206,0
64.0,Sehir_36,Erkek,48788.140550727745,1719.939101670417,,471.20273518174196,USR003207,0
41.0,Sehir_37,Kadin,27363.00840503925,12157.391617427036,16.0,117.99275551591685,USR003208,0
31.0,Sehir_108,Belirtmek istemiyorum,17553.442119906646,22449.579344990572,,406.62553795270856,USR003209,1
72.0,Sehir_81,Erkek,15253.99730318673,26609.418531118856,33.0,459.2815960134159,USR003210,0
33.0,Sehir_11,Belirtmek istemiyorum,42621.9477110875,1599.4116111243875,9.0,382.8383931398095,USR003211,1
37.0,Sehir_115,Kadin,27586.840715213126,1309.2683612456083,4.0,425.36622278100856,USR003212,1
72.0,Sehir_85,Kadin,125156.1887947229,4254.862688666052,21.0,60.12187902904037,USR003213,0
