musteri_id;recency_gun;frequency;monetary;ort_sepet;son_islem_ay;son_islem_yil;dominant_kanal;sehir;segment_mevcut;kayip_riski
MUS-10880;35;3;2257.92;752.64;11;2024;Mağaza;Bursa;riskli;1
MUS-11041;590;1;91.23;91.23;5;2023;Mağaza;İzmir;kayıp;1
MUS-10236;172;2;277.15;138.57;7;2024;Online;Kayseri;kayıp;1
MUS-11084;73;3;750.37;250.12;10;2024;Mağaza;Mersin;riskli;1
MUS-11556;24;5;5534.81;1106.96;12;2024;Telefon;Antalya;sadık;0
MUS-11573;213;4;1551.21;387.8;6;2024;Online;Kayseri;riskli;1
MUS-11160;230;3;675.39;225.13;5;2024;Mağaza;İzmir;riskli;1
MUS-11021;260;1;486.46;486.46;4;2024;Online;Konya;riskli;1
MUS-10049;17;2;862.26;431.13;12;2024;Mağaza;Mersin;riskli;1
MUS-10109;104;1;254.25;254.25;9;2024;Online;Antalya;riskli;1
MUS-10452;23;3;5826.01;1942.0;12;2024;Mağaza;Mersin;sadık;0
MUS-11313;139;2;264.92;132.46;8;2024;Mağaza;Kayseri;kayıp;1
MUS-11508;584;2;175.73;87.87;5;2023;Online;Gaziantep;kayıp;1
MUS-12185;12;3;5014.5;1671.5;12;2024;Online;Ankara;sadık;0
MUS-11826;24;3;1290.41;430.14;12;2024;Telefon;Kayseri;riskli;1
MUS-10306;237;2;1115.01;557.5;5;2024;Mağaza;Adana;riskli;1
MUS-10292;315;1;589.02;589.02;2;2024;Online;Mersin;riskli;1
MUS-11997;25;3;742.25;247.42;12;2024;Mağaza;Bursa;kayıp;1
MUS-10844;102;2;1337.19;668.6;9;2024;Mağaza;Mersin;riskli;1
MUS-10358;154;4;1799.09;449.77;7;2024;Mağaza;Kayseri;riskli;1
MUS-10947;286;2;291.07;145.53;3;2024;Mağaza;Gaziantep;riskli;1
MUS-10106;17;3;1284.29;428.1;12;2024;Mağaza;Antalya;riskli;1
MUS-11277;685;1;91.53;91.53;2;2023;Mağaza;Adana;kayıp;1
MUS-10667;116;2;978.47;489.24;9;2024;Mağaza;Antalya;riskli;1
MUS-12158;128;2;1058.43;529.21;8;2024;Mağaza;Gaziantep;riskli;1
MUS-10113;113;2;239.64;119.82;9;2024;Mağaza;Antalya;kayıp;1
MUS-10643;160;2;843.65;421.83;7;2024;Mağaza;Ankara;riskli;1
MUS-11929;94;2;1263.82;631.91;9;2024;Mağaza;Ankara;riskli;1
MUS-10420;16;2;880.99;440.5;12;2024;Mağaza;İstanbul;riskli;1
MUS-11380;88;3;2311.21;770.4;10;2024;Mağaza;Kayseri;sadık;0
MUS-11950;31;4;1620.91;405.23;11;2024;Telefon;Konya;riskli;1
MUS-12352;24;3;1031.39;343.8;12;2024;Online;Adana;sadık;0
MUS-11065;217;2;570.88;285.44;5;2024;Online;Antalya;kayıp;1
MUS-11231;16;3;1329.95;443.32;12;2024;Online;Kayseri;riskli;1
MUS-10816;5;2;684.57;342.28;12;2024;Online;Bursa;riskli;1
MUS-11918;21;2;983.56;491.78;12;2024;Mağaza;Antalya;riskli;1
MUS-10847;214;2;469.61;234.81;5;2024;Online;İzmir;riskli;1
MUS-10846;217;3;1374.55;458.18;5;2024;Online;Ankara;riskli;1
MUS-11071;166;2;151.49;75.75;7;2024;Mağaza;Mersin;kayıp;1
MUS-10156;96;2;621.19;310.6;9;2024;Mağaza;Ankara;riskli;1
MUS-11140;148;2;217.72;108.86;8;2024;Mağaza;İstanbul;riskli;1
MUS-10722;44;5;8935.42;1787.08;11;2024;Telefon;İstanbul;sadık;0
MUS-10571;156;4;5394.18;1348.55;7;2024;Online;İzmir;sadık;0
MUS-11725;41;3;386.84;128.95;11;2024;Mağaza;Gaziantep;kayıp;1
MUS-10848;129;2;677.35;338.68;8;2024;Telefon;Mersin;riskli;1
MUS-11584;130;4;1911.9;477.97;8;2024;Mağaza;Mersin;riskli;1
MUS-12030;323;1;341.01;341.01;2;2024;Mağaza;Konya;kayıp;1
MUS-10199;18;3;1127.59;375.86;12;2024;Telefon;İzmir;riskli;1
MUS-10586;192;3;545.15;181.72;6;2024;Telefon;Antalya;kayıp;1
MUS-11070;7;2;2342.44;1171.22;12;2024;Online;Antalya;sadık;0
MUS-11597;20;8;33521.83;4190.23;12;2024;Mağaza;Antalya;şampiyon;0
MUS-12384;45;2;692.69;346.35;11;2024;Mağaza;Kayseri;riskli;1
MUS-11271;310;2;417.59;208.8;2;2024;Online;Bursa;kayıp;1
MUS-10169;170;2;990.68;495.34;7;2024;Online;Adana;riskli;1
MUS-11879;246;2;347.57;173.78;4;2024;Mağaza;İzmir;kayıp;1
MUS-11970;33;6;29777.91;4962.98;11;2024;Online;Mersin;şampiyon;0
MUS-11900;689;2;525.48;262.74;2;2023;Mağaza;Mersin;kayıp;1
MUS-10530;63;3;490.3;163.43;10;2024;Online;İzmir;kayıp;1
MUS-12055;163;3;1390.72;463.57;7;2024;Mağaza;Antalya;riskli;1
MUS-12207;2;10;37410.52;3741.05;12;2024;Mağaza;Gaziantep;şampiyon;0
MUS-10097;561;2;348.56;174.28;6;2023;Mağaza;İzmir;kayıp;1
MUS-10564;6;2;2922.8;1461.4;12;2024;Online;İzmir;sadık;0
MUS-10080;61;4;1878.14;469.53;10;2024;Mağaza;Bursa;riskli;1
MUS-10268;107;2;1172.65;586.33;9;2024;Telefon;Gaziantep;riskli;1
MUS-10961;1;6;6710.99;1118.5;12;2024;Telefon;Adana;sadık;0
MUS-11159;94;2;349.94;174.97;9;2024;Mağaza;İstanbul;kayıp;1
MUS-10372;2;3;4429.62;1476.54;12;2024;Mağaza;Konya;sadık;0
MUS-10916;49;2;1214.06;607.03;11;2024;Mağaza;Bursa;sadık;0
MUS-10107;371;1;223.28;223.28;12;2023;Online;Antalya;kayıp;1
MUS-11656;37;2;1285.86;642.93;11;2024;Mağaza;İstanbul;sadık;0
MUS-10669;8;4;6488.86;1622.21;12;2024;Telefon;Mersin;sadık;0
MUS-10504;29;2;1749.63;874.82;12;2024;Telefon;Konya;riskli;1
MUS-12391;81;4;4545.41;1136.35;10;2024;Online;Konya;sadık;0
MUS-11131;75;2;296.06;148.03;10;2024;Online;Konya;kayıp;1
MUS-12386;203;3;621.54;207.18;6;2024;Mağaza;Gaziantep;kayıp;1
MUS-12144;434;1;242.18;242.18;10;2023;Mağaza;Gaziantep;kayıp;1
MUS-11424;159;2;58.55;29.27;7;2024;Mağaza;Kayseri;kayıp;1
MUS-10252;16;4;4911.71;1227.93;12;2024;Online;Adana;sadık;0
MUS-12199;42;3;457.98;152.66;11;2024;Telefon;Antalya;kayıp;1
MUS-10640;58;3;5332.56;1777.52;11;2024;Mağaza;Kayseri;sadık;0
MUS-11971;416;1;140.19;140.19;11;2023;Online;Antalya;kayıp;1
MUS-10976;19;2;895.55;447.77;12;2024;Online;Gaziantep;riskli;1
MUS-10387;176;4;1468.18;367.04;7;2024;Mağaza;Ankara;riskli;1
MUS-11924;1;4;7903.33;1975.83;12;2024;Online;Bursa;sadık;0
MUS-10024;16;2;3087.81;1543.91;12;2024;Online;Mersin;sadık;0
MUS-11819;175;2;393.45;196.73;7;2024;Telefon;Bursa;kayıp;1
MUS-12168;104;1;38.04;38.04;9;2024;Online;Adana;riskli;1
MUS-11714;37;1;169.35;169.35;11;2024;Mağaza;Antalya;kayıp;1
MUS-12183;207;1;615.86;615.86;6;2024;Online;Mersin;riskli;1
MUS-11414;146;2;1266.86;633.43;8;2024;Mağaza;Adana;riskli;1
MUS-12296;321;2;70.7;35.35;2;2024;Mağaza;Gaziantep;kayıp;1
MUS-10936;187;2;1347.64;673.82;6;2024;Online;Ankara;riskli;1
MUS-10122;330;1;77.62;77.62;2;2024;Mağaza;Kayseri;kayıp;1
MUS-11699;23;4;977.1;244.28;12;2024;Mağaza;İstanbul;riskli;1
MUS-10285;462;1;41.62;41.62;9;2023;Online;Gaziantep;kayıp;1
MUS-11191;34;4;1373.38;343.34;11;2024;Mağaza;Kayseri;riskli;1
MUS-11882;434;2;374.42;187.21;10;2023;Mağaza;Kayseri;kayıp;1
MUS-11390;600;1;169.01;169.01;5;2023;Online;Adana;kayıp;1
MUS-11507;23;5;7530.34;1506.07;12;2024;Online;Antalya;sadık;0
MUS-11257;40;3;1596.23;532.08;11;2024;Telefon;Konya;riskli;1
MUS-10853;104;2;706.29;353.14;9;2024;Mağaza;Gaziantep;riskli;1
MUS-10898;37;3;358.81;119.6;11;2024;Online;Adana;kayıp;1
MUS-12375;332;1;372.78;372.78;2;2024;Online;Mersin;riskli;1
MUS-11994;397;1;104.38;104.38;11;2023;Mağaza;Bursa;kayıp;1
MUS-11892;242;2;409.57;204.78;5;2024;Online;İstanbul;kayıp;1
MUS-10978;206;3;615.61;205.2;6;2024;Mağaza;Bursa;kayıp;1
MUS-10384;115;2;378.07;189.04;9;2024;Mağaza;Mersin;kayıp;1
MUS-11536;587;1;204.39;204.39;5;2023;Telefon;Gaziantep;kayıp;1
MUS-10055;9;2;678.42;339.21;12;2024;Online;Antalya;riskli;1
MUS-11489;104;2;1039.12;519.56;9;2024;Mağaza;Adana;riskli;1
MUS-10945;316;1;125.78;125.78;2;2024;Mağaza;İzmir;kayıp;1
MUS-12269;142;5;6430.26;1286.05;8;2024;Online;Adana;sadık;0
MUS-10922;89;1;398.03;398.03;10;2024;Mağaza;Ankara;riskli;1
MUS-11525;43;3;1984.84;661.61;11;2024;Telefon;Kayseri;riskli;1
MUS-10789;94;5;8926.47;1785.29;9;2024;Online;Ankara;sadık;0
MUS-10871;169;4;2993.09;748.27;7;2024;Mağaza;Gaziantep;riskli;1
MUS-10905;644;1;96.39;96.39;3;2023;Mağaza;Ankara;kayıp;1
MUS-11054;442;2;627.22;313.61;10;2023;Telefon;Gaziantep;kayıp;1
MUS-10590;98;2;846.69;423.35;9;2024;Mağaza;Gaziantep;riskli;1
MUS-10859;31;2;573.2;286.6;11;2024;Telefon;Konya;kayıp;1
MUS-11784;297;2;403.73;201.87;3;2024;Telefon;Kayseri;kayıp;1
MUS-11045;56;4;4823.29;1205.82;11;2024;Mağaza;Ankara;sadık;0
MUS-10974;26;3;433.88;144.63;12;2024;Mağaza;Antalya;kayıp;1
MUS-10333;60;2;480.28;240.14;11;2024;Mağaza;İzmir;riskli;1
MUS-10203;585;1;151.98;151.98;5;2023;Mağaza;Gaziantep;kayıp;1
MUS-11887;207;2;266.61;133.31;6;2024;Telefon;İzmir;kayıp;1
MUS-11295;29;1;341.65;341.65;12;2024;Online;İzmir;kayıp;1
MUS-11406;646;1;213.25;213.25;3;2023;Online;İzmir;kayıp;1
MUS-10989;337;1;202.39;202.39;1;2024;Online;Bursa;kayıp;1
MUS-10177;122;2;1160.85;580.42;8;2024;Mağaza;Ankara;riskli;1
MUS-12177;179;2;368.9;184.45;7;2024;Online;Gaziantep;kayıp;1
MUS-11652;158;2;491.95;245.98;7;2024;Mağaza;İstanbul;kayıp;1
MUS-11483;1;3;1706.38;568.79;12;2024;Online;Adana;riskli;1
MUS-11431;98;2;367.78;183.89;9;2024;Mağaza;Gaziantep;kayıp;1
MUS-11491;39;3;1621.59;540.53;11;2024;Mağaza;Gaziantep;riskli;1
MUS-10344;252;2;927.74;463.87;4;2024;Telefon;İzmir;riskli;1
MUS-11875;10;2;340.91;170.45;12;2024;Mağaza;Mersin;kayıp;1
MUS-11153;154;1;198.48;198.48;7;2024;Online;Ankara;kayıp;1
MUS-11958;170;2;634.38;317.19;7;2024;Online;Antalya;kayıp;1
MUS-11698;462;1;280.24;280.24;9;2023;Online;Ankara;kayıp;1
MUS-11447;497;1;111.05;111.05;8;2023;Mağaza;Konya;kayıp;1
MUS-10965;298;2;294.03;147.02;3;2024;Mağaza;Gaziantep;kayıp;1
MUS-11223;132;3;6368.32;2122.77;8;2024;Online;Bursa;sadık;0
MUS-11144;120;3;412.63;137.54;9;2024;Mağaza;İstanbul;kayıp;1
MUS-11036;120;1;188.71;188.71;9;2024;Online;Adana;kayıp;1
MUS-10305;53;1;184.58;184.58;11;2024;Mağaza;Ankara;riskli;1
MUS-11953;57;4;7527.63;1881.91;11;2024;Online;Konya;sadık;0
MUS-11636;383;1;319.73;319.73;12;2023;Telefon;Bursa;kayıp;1
MUS-10654;25;3;1982.2;660.73;12;2024;Mağaza;Antalya;riskli;1
MUS-10757;266;1;846.38;846.38;4;2024;Mağaza;Mersin;riskli;1
MUS-10773;348;1;301.68;301.68;1;2024;Online;Gaziantep;kayıp;1
MUS-11280;36;3;465.79;155.26;11;2024;Mağaza;Bursa;kayıp;1
MUS-11957;534;1;108.78;108.78;7;2023;Mağaza;Bursa;kayıp;1
MUS-10704;131;2;226.78;113.39;8;2024;Mağaza;Ankara;kayıp;1
MUS-12357;4;2;2732.85;1366.42;12;2024;Mağaza;Ankara;sadık;0
MUS-10860;25;1;116.49;116.49;12;2024;Telefon;İzmir;kayıp;1
MUS-12007;45;4;1399.34;349.83;11;2024;Mağaza;Antalya;riskli;1
MUS-10282;252;3;188.24;62.75;4;2024;Online;Konya;kayıp;1
MUS-10523;298;2;605.83;302.91;3;2024;Mağaza;Kayseri;kayıp;1
MUS-12284;104;2;1115.06;557.53;9;2024;Mağaza;Bursa;riskli;1
MUS-10612;353;1;250.81;250.81;1;2024;Mağaza;Bursa;kayıp;1
MUS-12205;225;2;486.67;243.34;5;2024;Telefon;Gaziantep;riskli;1
MUS-10793;24;8;33097.44;4137.18;12;2024;Online;Konya;şampiyon;0
MUS-12065;59;4;4884.79;1221.2;11;2024;Telefon;İstanbul;sadık;0
MUS-10596;48;3;1739.14;579.71;11;2024;Online;Kayseri;riskli;1
MUS-11641;188;3;626.3;208.77;6;2024;Mağaza;Ankara;kayıp;1
MUS-12012;125;2;302.05;151.03;8;2024;Online;Antalya;riskli;1
MUS-10736;97;4;797.94;199.48;9;2024;Mağaza;İzmir;riskli;1
MUS-10065;259;1;131.48;131.48;4;2024;Mağaza;Konya;kayıp;1
MUS-11366;219;1;202.78;202.78;5;2024;Mağaza;Gaziantep;kayıp;1
MUS-10189;337;2;452.96;226.48;1;2024;Mağaza;Mersin;kayıp;1
MUS-10703;70;2;883.17;441.58;10;2024;Online;Mersin;riskli;1
MUS-11834;49;3;1656.16;552.05;11;2024;Mağaza;Kayseri;riskli;1
MUS-11514;152;3;1435.36;478.45;8;2024;Telefon;Bursa;riskli;1
MUS-10474;226;1;346.56;346.56;5;2024;Online;Ankara;kayıp;1
MUS-10019;104;2;1437.0;718.5;9;2024;Online;İzmir;riskli;1
MUS-10609;70;5;8505.47;1701.09;10;2024;Online;Antalya;sadık;0
MUS-12323;18;3;1522.82;507.61;12;2024;Mağaza;Bursa;riskli;1
MUS-10521;148;2;369.16;184.58;8;2024;Mağaza;İzmir;kayıp;1
MUS-12189;326;1;116.46;116.46;2;2024;Mağaza;Mersin;kayıp;1
MUS-11270;27;4;1511.38;377.85;12;2024;Mağaza;Kayseri;riskli;1
MUS-11204;99;2;1424.03;712.01;9;2024;Mağaza;Bursa;riskli;1
MUS-11300;577;1;269.56;269.56;6;2023;Mağaza;İzmir;kayıp;1
MUS-10443;28;2;296.11;148.06;12;2024;Mağaza;İzmir;kayıp;1
MUS-12171;424;2;406.48;203.24;11;2023;Online;Kayseri;kayıp;1
MUS-12008;156;2;1233.01;616.5;7;2024;Mağaza;Bursa;riskli;1
MUS-11562;138;2;1253.42;626.71;8;2024;Mağaza;Kayseri;riskli;1
MUS-11788;341;1;349.0;349.0;1;2024;Mağaza;Ankara;kayıp;1
MUS-10869;92;2;848.98;424.49;9;2024;Online;Kayseri;riskli;1
MUS-12122;44;2;1088.3;544.15;11;2024;Mağaza;Konya;riskli;1
MUS-10191;213;2;1519.05;759.52;6;2024;Mağaza;Ankara;riskli;1
MUS-10517;151;4;2100.98;525.25;8;2024;Mağaza;İzmir;riskli;1
MUS-11195;446;2;439.77;219.88;10;2023;Mağaza;Adana;kayıp;1
MUS-10437;87;2;453.23;226.62;10;2024;Mağaza;Ankara;riskli;1
MUS-11521;24;3;1239.68;413.23;12;2024;Mağaza;Antalya;riskli;1
MUS-12359;93;1;331.52;331.52;9;2024;Mağaza;Ankara;kayıp;1
MUS-11412;319;2;369.09;184.55;2;2024;Mağaza;Gaziantep;kayıp;1
MUS-12228;369;2;141.82;70.91;12;2023;Mağaza;Antalya;kayıp;1
MUS-11457;181;2;479.39;239.69;7;2024;Online;İzmir;kayıp;1
MUS-11728;549;1;55.87;55.87;7;2023;Telefon;Mersin;kayıp;1
MUS-11402;247;2;551.0;275.5;4;2024;Online;Mersin;kayıp;1
MUS-11534;50;2;310.02;155.01;11;2024;Mağaza;Ankara;kayıp;1
MUS-12081;103;2;1473.24;736.62;9;2024;Mağaza;İstanbul;riskli;1
MUS-12347;59;4;4203.4;1050.85;11;2024;Online;Bursa;sadık;0
MUS-10059;71;6;8096.41;1349.4;10;2024;Online;Mersin;sadık;0
MUS-11642;180;3;1064.06;354.69;7;2024;Telefon;Ankara;riskli;1
MUS-10056;157;2;661.78;330.89;7;2024;Mağaza;Konya;riskli;1
MUS-10982;390;1;313.49;313.49;12;2023;Mağaza;Mersin;kayıp;1
MUS-11755;169;2;368.51;184.25;7;2024;Online;Konya;kayıp;1
MUS-10316;121;3;1432.21;477.4;9;2024;Mağaza;Gaziantep;riskli;1
MUS-10746;579;1;18.07;18.07;6;2023;Online;İzmir;kayıp;1
MUS-11118;541;2;430.83;215.41;7;2023;Mağaza;Gaziantep;kayıp;1
MUS-10823;96;3;5835.24;1945.08;9;2024;Online;İstanbul;sadık;0
MUS-11558;261;2;841.82;420.91;4;2024;Mağaza;İstanbul;riskli;1
MUS-10605;495;2;497.84;248.92;8;2023;Online;Antalya;kayıp;1
MUS-11430;50;3;1626.96;542.32;11;2024;Telefon;Adana;riskli;1
MUS-11053;204;2;398.18;199.09;6;2024;Mağaza;Adana;kayıp;1
MUS-10862;22;2;561.09;280.55;12;2024;Online;Kayseri;riskli;1
MUS-11610;152;1;262.55;262.55;8;2024;Telefon;Kayseri;kayıp;1
MUS-11190;605;2;281.59;140.79;5;2023;Mağaza;Kayseri;kayıp;1
MUS-11764;25;2;1012.3;506.15;12;2024;Online;Ankara;riskli;1
MUS-12388;348;2;373.6;186.8;1;2024;Mağaza;Ankara;kayıp;1
MUS-11429;190;3;313.19;104.4;6;2024;Online;Konya;kayıp;1
MUS-11192;358;1;26.94;26.94;1;2024;Mağaza;Ankara;kayıp;1
MUS-11074;161;1;203.56;203.56;7;2024;Online;Konya;riskli;1
MUS-10030;65;2;29.04;14.52;10;2024;Telefon;Gaziantep;kayıp;1
MUS-11243;224;2;960.48;480.24;5;2024;Telefon;Gaziantep;riskli;1
MUS-11487;113;2;1491.5;745.75;9;2024;Mağaza;Ankara;riskli;1
MUS-10108;173;1;51.87;51.87;7;2024;Mağaza;Konya;kayıp;1
MUS-10940;40;3;1720.82;573.61;11;2024;Telefon;Mersin;riskli;1
MUS-11795;61;2;1393.23;696.62;10;2024;Online;Kayseri;riskli;1
MUS-11382;201;1;288.28;288.28;6;2024;Telefon;Konya;kayıp;1
MUS-11299;193;2;818.19;409.1;6;2024;Online;Mersin;riskli;1
MUS-10351;352;1;100.32;100.32;1;2024;Mağaza;Kayseri;kayıp;1
MUS-11224;310;1;340.75;340.75;2;2024;Online;İzmir;kayıp;1
MUS-11736;182;3;571.38;190.46;7;2024;Mağaza;Kayseri;kayıp;1
MUS-10146;38;2;861.16;430.58;11;2024;Mağaza;Adana;riskli;1
MUS-11545;116;3;4323.94;1441.31;9;2024;Online;İzmir;sadık;0
MUS-10297;5;2;549.46;274.73;12;2024;Telefon;Bursa;riskli;1
MUS-11906;126;1;527.07;527.07;8;2024;Online;İstanbul;riskli;1
MUS-11136;45;4;4534.27;1133.57;11;2024;Mağaza;Konya;sadık;0
MUS-11438;80;2;1434.58;717.29;10;2024;Telefon;Ankara;riskli;1
MUS-11403;370;2;465.54;232.77;12;2023;Online;Kayseri;riskli;1
MUS-11062;227;2;278.87;139.44;5;2024;Mağaza;Konya;riskli;1
MUS-10995;172;2;365.0;182.5;7;2024;Online;Kayseri;kayıp;1
MUS-10718;306;1;152.01;152.01;2;2024;Mağaza;Antalya;riskli;1
MUS-10760;122;3;679.74;226.58;8;2024;Online;Bursa;kayıp;1
MUS-11233;150;1;241.3;241.3;8;2024;Online;Adana;kayıp;1
MUS-12336;234;3;1342.02;447.34;5;2024;Online;Gaziantep;riskli;1
MUS-12034;57;1;105.17;105.17;11;2024;Mağaza;İzmir;kayıp;1
MUS-11661;4;3;1165.5;388.5;12;2024;Online;İstanbul;riskli;1
MUS-12373;115;2;271.86;135.93;9;2024;Telefon;Gaziantep;kayıp;1
MUS-11653;24;2;1374.25;687.12;12;2024;Mağaza;Bursa;riskli;1
MUS-10291;165;2;446.93;223.47;7;2024;Mağaza;Antalya;kayıp;1
MUS-11163;54;1;731.18;731.18;11;2024;Mağaza;Gaziantep;riskli;1
MUS-10535;111;2;946.68;473.34;9;2024;Mağaza;Ankara;riskli;1
MUS-11199;221;2;931.39;465.69;5;2024;Mağaza;Antalya;riskli;1
MUS-12301;77;1;18.01;18.01;10;2024;Mağaza;Gaziantep;kayıp;1
MUS-10455;29;1;108.32;108.32;12;2024;Mağaza;Kayseri;riskli;1
MUS-11717;37;2;418.31;209.16;11;2024;Mağaza;Konya;kayıp;1
MUS-10185;666;1;330.72;330.72;3;2023;Online;Gaziantep;kayıp;1
MUS-10160;140;2;537.32;268.66;8;2024;Telefon;Adana;kayıp;1
MUS-11936;260;1;81.05;81.05;4;2024;Mağaza;İstanbul;kayıp;1
MUS-11413;409;1;297.95;297.95;11;2023;Mağaza;Kayseri;kayıp;1
MUS-11646;361;1;240.44;240.44;1;2024;Mağaza;Mersin;kayıp;1
MUS-11526;97;1;265.36;265.36;9;2024;Mağaza;Antalya;riskli;1
MUS-12378;393;1;305.74;305.74;12;2023;Mağaza;Konya;kayıp;1
MUS-10123;497;1;336.41;336.41;8;2023;Mağaza;İstanbul;kayıp;1
MUS-10241;1;3;2997.85;999.28;12;2024;Online;Bursa;sadık;0
MUS-11186;502;1;59.0;59.0;8;2023;Online;Gaziantep;kayıp;1
MUS-11225;436;1;265.67;265.67;10;2023;Online;Mersin;kayıp;1
MUS-10872;435;1;204.06;204.06;10;2023;Online;Bursa;kayıp;1
MUS-10514;62;4;3581.19;895.3;10;2024;Online;Mersin;sadık;0
MUS-11734;340;2;92.28;46.14;1;2024;Online;Bursa;kayıp;1
MUS-10999;249;1;61.43;61.43;4;2024;Mağaza;İstanbul;kayıp;1
MUS-10811;518;1;15.6;15.6;8;2023;Mağaza;Gaziantep;kayıp;1
MUS-10057;267;1;120.6;120.6;4;2024;Online;Ankara;kayıp;1
MUS-11296;33;3;2305.92;768.64;11;2024;Telefon;İzmir;sadık;0
MUS-11038;214;2;963.4;481.7;5;2024;Online;Mersin;riskli;1
MUS-10890;61;1;473.8;473.8;10;2024;Mağaza;İstanbul;riskli;1
MUS-11462;56;1;52.03;52.03;11;2024;Mağaza;Adana;riskli;1
MUS-10069;103;1;313.2;313.2;9;2024;Mağaza;Mersin;kayıp;1
MUS-11963;129;2;1400.13;700.07;8;2024;Telefon;Kayseri;riskli;1
MUS-12356;351;2;487.28;243.64;1;2024;Mağaza;Ankara;kayıp;1
MUS-11954;348;1;244.59;244.59;1;2024;Online;Mersin;kayıp;1
MUS-12061;30;1;483.86;483.86;12;2024;Online;Bursa;riskli;1
MUS-10639;72;1;730.94;730.94;10;2024;Mağaza;İstanbul;riskli;1
MUS-10914;479;1;169.72;169.72;9;2023;Online;Konya;kayıp;1
MUS-10187;594;1;284.46;284.46;5;2023;Mağaza;Konya;kayıp;1
MUS-11240;123;1;174.16;174.16;8;2024;Mağaza;Kayseri;kayıp;1
MUS-10070;456;1;233.7;233.7;10;2023;Mağaza;Gaziantep;kayıp;1
MUS-10422;194;3;1846.73;615.58;6;2024;Online;Gaziantep;riskli;1
MUS-10405;37;1;328.68;328.68;11;2024;Mağaza;Bursa;kayıp;1
MUS-11178;42;2;216.19;108.09;11;2024;Online;İstanbul;kayıp;1
MUS-10086;653;1;303.2;303.2;3;2023;Mağaza;Bursa;kayıp;1
MUS-12249;84;3;5979.0;1993.0;10;2024;Telefon;Ankara;sadık;0
MUS-10283;89;2;368.14;184.07;10;2024;Mağaza;Bursa;kayıp;1
MUS-10423;126;4;1968.92;492.23;8;2024;Mağaza;Kayseri;riskli;1
MUS-10294;665;1;150.92;150.92;3;2023;Mağaza;Kayseri;kayıp;1
MUS-10715;150;1;266.86;266.86;8;2024;Online;Gaziantep;kayıp;1
MUS-10613;204;1;109.76;109.76;6;2024;Telefon;İstanbul;riskli;1
MUS-10997;145;1;127.1;127.1;8;2024;Online;Gaziantep;kayıp;1
MUS-11129;477;2;412.09;206.05;9;2023;Online;Gaziantep;kayıp;1
MUS-12376;225;1;29.06;29.06;5;2024;Telefon;Konya;kayıp;1
MUS-10882;211;1;768.22;768.22;6;2024;Mağaza;İzmir;riskli;1
MUS-11675;566;1;237.31;237.31;6;2023;Mağaza;Antalya;kayıp;1
MUS-11453;99;1;246.67;246.67;9;2024;Mağaza;Mersin;kayıp;1
MUS-10456;226;2;911.24;455.62;5;2024;Online;Ankara;riskli;1
MUS-12242;246;2;1191.28;595.64;4;2024;Online;Adana;riskli;1
MUS-11899;102;2;753.01;376.5;9;2024;Mağaza;İstanbul;riskli;1
MUS-11587;640;1;131.13;131.13;4;2023;Online;Antalya;kayıp;1
MUS-12268;109;2;294.65;147.32;9;2024;Online;Mersin;riskli;1
MUS-10368;59;2;654.31;327.15;11;2024;Mağaza;Kayseri;riskli;1
MUS-10041;165;2;540.09;270.05;7;2024;Mağaza;Kayseri;kayıp;1
MUS-11520;248;1;653.46;653.46;4;2024;Mağaza;Antalya;riskli;1
MUS-11931;13;2;277.56;138.78;12;2024;Mağaza;Gaziantep;riskli;1
MUS-12001;222;1;131.46;131.46;5;2024;Online;Ankara;kayıp;1
MUS-10830;120;2;568.55;284.27;9;2024;Online;Bursa;kayıp;1
MUS-11850;403;2;355.9;177.95;11;2023;Mağaza;Kayseri;kayıp;1
MUS-12227;429;1;248.27;248.27;10;2023;Online;Kayseri;kayıp;1
MUS-10994;349;2;322.44;161.22;1;2024;Mağaza;Bursa;kayıp;1
MUS-11706;194;1;267.48;267.48;6;2024;Mağaza;Ankara;kayıp;1
MUS-10551;99;1;91.42;91.42;9;2024;Mağaza;Konya;kayıp;1
MUS-10576;118;1;28.64;28.64;9;2024;Mağaza;Kayseri;riskli;1
MUS-12063;253;1;235.07;235.07;4;2024;Mağaza;İstanbul;kayıp;1
MUS-10082;7;1;25.15;25.15;12;2024;Mağaza;Bursa;kayıp;1
MUS-10852;154;2;1437.46;718.73;7;2024;Online;Adana;riskli;1
MUS-12267;320;2;923.67;461.83;2;2024;Mağaza;Antalya;riskli;1
MUS-11928;228;1;224.53;224.53;5;2024;Online;Bursa;kayıp;1
MUS-10009;235;1;145.93;145.93;5;2024;Mağaza;İzmir;kayıp;1
MUS-10137;24;3;1225.79;408.6;12;2024;Mağaza;Mersin;riskli;1
MUS-11348;207;2;508.11;254.06;6;2024;Mağaza;Kayseri;kayıp;1
MUS-10271;121;1;242.96;242.96;9;2024;Online;Bursa;kayıp;1
MUS-10382;26;1;95.76;95.76;12;2024;Telefon;Adana;kayıp;1
MUS-10152;223;1;37.35;37.35;5;2024;Mağaza;İstanbul;riskli;1
MUS-11599;373;2;231.26;115.63;12;2023;Online;Konya;kayıp;1
MUS-11576;93;3;2739.76;913.25;9;2024;Mağaza;Ankara;sadık;0
MUS-11913;282;1;270.6;270.6;3;2024;Mağaza;Konya;kayıp;1
MUS-11333;183;1;605.4;605.4;7;2024;Mağaza;Gaziantep;riskli;1
